"id","lettre","mot","enonce","interp","regle"
"7143","M","Marché, Souk ","Voir en rêve des serpents en combat dans un souk,  ","annonce qu’il pourrait s’agir de victoire sur des ennemis suite à une guerre.",
"7144","M","Marché, Souk ","Voir en rêve des bagues en vente dans un souk,  ","annonce qu’il pourrait s’agir de la vente des propriétés de certains chefs.",
"7145","M","Marché, Souk ","Se voir en rêve manger un bout de pain dans un souk,  ","annonce qu’il pourrait s’agir de l’approche de sa mort.",
"7146","M","Marché, Souk ","Voir en rêve les gens moissonner du blé dans un souk,  ","annonce qu’il pourrait s’agir de bienfaits et gains pour les gens de ce souk.",
"7147","M","Marché, Souk ","Voir en rêve le sultan marcher modestement dans le souk avec des gens,  ","annonce qu’il pourrait s’agir de consolidation de sa puissance",
"7148","M","Marché, Souk ","Voir en rêve un marché connu plein de gens,  ","annonce que les gens de ce marché pourraient connaitre prospérité et gains.",
"7149","M","Marché, Souk ","Voir en rêve les boutiques fermées dans un marché connu,  ","annonce qu’il pourrait s’agir de gênes pour les gens de ce marché.",
"7150","M","Marché, Souk ","Voir en rêve beaucoup de personnes dans un marché,  ","annonce qu’il pourrait s’agir de bienfaits, notamment pour celui qui gagnerait sa vie dans ce marché.",
"7151","M","Marché, Souk ","Voir en rêve beaucoup de travaux et d’occupations dans un marché,  ","annonce qu’il pourrait s’agir de bienfaits, notamment pour celui qui gagnerait sa vie dans ce marché.",
"7152","M","Marché, Souk ","Voir en rêve un marché très calme  ","annonce qu’il pourrait s’agir de gênes, notamment pour celui qui gagnerait sa vie dans ce marché. ",
"7153","M","Marché, Souk ","Se voir en rêve rater une opportunité dans un marché inconnu,  ","annonce qu’il pourrait rater la mort en martyre, le recul devant les ennemis au cas où il serait au Jihad, la corruption du pèlerinage ou ne pas pouvoir l’achever. Il pourrait aussi rater une prière avec le groupe dans une mosquée, ne pas pouvoir continuer ses efforts pour acquérir davantage du savoir ou pouvoir le faire mais pas dans le sentier d‘Allah Le Très-Haut.",
"7154","M","Marché, Souk ","Se voir en rêve rater un profit dans un marché inconnu,  ","annonce qu’il pourrait rater la mort en martyre, le recul devant les ennemis au cas où il serait au Jihad, la corruption du pèlerinage ou ne pas pouvoir l’achever. Il pourrait aussi rater une prière avec le groupe dans une mosquée, ne pas pouvoir continuer ses efforts pour acquérir davantage du savoir ou pouvoir le faire mais pas dans le sentier d‘Allah Le Très-Haut.",
"7155","M","Marché, Souk ","Se voir en rêve marcher dans un marché,  ","annonce qu’il pourrait s’agir d’un testament qui lui aurait été confié ou qui lui serait confié incessamment. En effet, Allah Le Très-Haut a dit «Et ils disent: ""Qu‘est-ce donc que ce Messager qui mange de la nourriture et circule dans les marchés? Que n‘a-t-on fait descendre vers lui un Ange qui eût été avertisseur en sa compagnie? », (Al-Fourqane, 7)",
"7156","M","Marché, Souk ","Voir e rêve un marché plein de foin,  ","annonce que les gens de ce marché pourraient connaitre prospérité et gains.",
"7157","M","Marché, Souk ","Voir en rêve une servante pourchasser les gens dans un marché,  ","annonce qu’il pourrait s’agir d’un malheur.",
"7158","M","Marché, Souk ","Voir en rêve un incendie dans  un marché connu,  ","annonce que les gens de ce marché pourraient connaitre prospérité et gains.",
"7159","M","Marché, Souk ","Voir en rêve un vent doux souffler dans un marché connu,  ","annonce qu’il pourrait s’agir de gênes pour les gens de ce marché.",
"7160","M","Marché, Souk ","Voir en rêve un ruisseau  couler dans un marché connu,  ","annonce que les gens de ce marché pourraient connaitre prospérité et gains.",
"7161","M","Marché, Souk ","Se voir en rêve subtiliser des biens dans un marché dans des transactions achats et ventes,  ","annonce qu’il pourrait s’approprier du butin au cas où il serait au Jihad, la corruption du pèlerinage, le manque de sérieux et de justice pour le savant ou Mufti. Ce rêve figure aussi que ses prières seraient entachées d’hypocrisie ou bien qu’il n’observerait pas les règles y afférentes notamment les ablutions et le respect de l’Imam dans ses inclinaisons et prosternations.",
"7162","M","Marché, Souk ","Voir en rêve une araignée tisser sa toile sur les boutiques d’un marché connu,  ","annonce qu’il pourrait s’agir de gênes pour les gens de ce marché.",
"7163","M","Marché, Souk ","Voir en rêve les commerçants dormir dans un marché connu,  ","annonce qu’il pourrait s’agir de gênes pour les gens de ce marché.",
"7164","M","Marché, Souk ","Voir en rêve un arbre inconnu dans le marché,  ","annonce qu’il pourrait y survenir une dispute. En effet, Le Très-Haut a dit « Non!... Par ton Seigneur! Ils ne seront pas croyants aussi longtemps qu’ils ne t’auront demandé de juger de leurs disputes et qu’ils n’auront éprouvé nulle angoisse pour ce que tu auras décidé, et qu’ils se soumettent complètement (à ta sentence). », (An-Nissa, 65).",
"7165","M","Marché, Souk ","Se voir en rêve en train de déféquer dans un marché plein de personnes et de marchandises,  ","annonce qu’il pourrait s’agir de survenance d’un défaut, l’irritation du Très-Haut et des Anges contre lui, le déshonneur ou une perte considérable.",
"7166","M","Marché, Souk ","Voir en rêve que le charbon est bien vendu sur le marché,  ","annonce qu’il pourrait s’agir d’appauvrissement des sujets à cause du gouvernant qui pourrait leur restituer leurs fortunes.",
"7167","M","Marché, Souk ","Se voir en rêve faire un tour dans le marché avec une cage sur la tête,  ","annonce qu’il pourrait vendre sa demeure en présence de témoins.",
"7168","M","Marché, Souk ","Se voir en rêve sauter d’un souk à une mosquée,  ","annonce qu’il préférerait l’au-delà aux plaisirs de ce monde.",
"7169","M","Marché, Souk ","Se voir en rêve sauter d’une mosquée à un souk,  ","annonce qu’il préférerait les plaisirs de ce monde à l’au-delà.",
"7170","M","Marché, Souk ","Se voir en rêve transporter un mort vers un souk,  ","annonce qu’il pourrait s’agir de réalisation des désirs ou d’un commerce rentable.",
"7171","M","Marché, Souk ","Voir en rêve un feu tomber du ciel sur les souks,  ","annonce qu’il pourrait s’agir de rareté ou d’augmentation des prix des marchandises présentées dans ses souks.",
"7172","M","Marché, Souk ","Voir en rêve un feu dans sa boutique située dans un souk,  ","annonce qu’il pourrait écouler facilement ses marchandises. Cependant, il pourrait s’agir d’une fortune illicite pour le commerçant.",
"7173","M","Marcher ","Celle qui se voit en rêve marcher avec orgueil,  ","annonce qu’il pourrait s’agir de son désir de se marier, au cas où elle serait célibataire. ",
"7174","M","Marcher ","Celle qui se voit en rêve marcher sur le sable,  ","annonce qu’il pourrait s’agir d’approche de la mort de son époux et endurance pour gagner sa vie.",
"7175","M","Marcher ","Se voir en rêve marcher derrière le Messager d’Allah sur lui la bénédiction et le salut,   ","annonce qu’il pourrait s’agir du bon comportement pour le savant, l’élévation du rang spirituel pour l’adorateur, le repentir pour le pêcheur, la guidance pour l’infidèle, la réalisation des désirs selon les préoccupations –savoir, adoration, médecine, ophtalmologie-, la délivrance notamment pour les voyageurs en difficulté, l’aisance, la fertilité après la sécheresse, la patience en cas de malheur, une bonne issue pour l’orphelin et le dépaysé, l’acquittement des dettes, le rétablissement du malade, le pèlerinage pour celui qui ne l’a pas encore accompli, la victoire pour le guerrier, ainsi qu’un garçon pour celui dont l’épouse serait enceinte. ",
"7176","M","Marcher ","Voir en rêve le Sultan suivre les pas du Messager d’Allah sur lui la bénédiction et le salut,  ","annonce qu’il pourrait s’agir de l’observation de la Sunna par ce Sultan. ",
"7177","M","Marcher ","Se voir en rêve suivre les pas du Messager d’Allah sur lui la bénédiction et le salut,  ","annonce qu’il pourrait s’agir de l’observation de la Sunna. ",
"7178","M","Marcher ","Voir en rêve le Messager d’Allah sur lui la bénédiction et le salut, marchant à pieds,  ","annonce que le rêveur pourrait partir à pieds pour visiter sa tombe. ",
"7179","M","Marcher ","Se voir en rêve marcher sur le sable,  ","annonce qu’il serait à la recherche d’une fortune.",
"7180","M","Marcher ","Se voir en rêve marcher sur des buttes,  ","annonce qu’il pourrait s’agir d’une bonne issue.",
"7181","M","Marcher ","Se voir en rêve marcher sur des braises,  ","annonce qu’il pourrait marcher sans respect entre des personnes assises dans une assemblée.",
"7182","M","Marcher ","Voir en rêve les gens marcher sur du pain,  ","annonce qu’il pourrait s’agir de prospérité et joie.",
"7183","M","Marcher ","Voir en rêve le gros orteil de son pied trébucher en marchant,  ","annonce qu’il pourrait s’agir d’endettement.",
"7184","M","Marcher ","Voir en rêve le gros orteil de son pied trébucher en marchant et voir du sang,  ","annonce qu’il pourrait s’agir d’une fortune illicite ou d’un malheur.",
"7185","M","Marcher ","Se voir en rêve poser un pied sur l’autre et marcher sur un seul pied,  ","annonce qu’il pourrait épargner la moitié la sa fortune et dépenser l’autre moitié.",
"7186","M","Marcher ","Se voir en rêve marcher sur du sable,  ","annonce qu’il serait préoccupé par une affaire dont l’importance dépend de la quantité de sable vu en rêve.",
"7187","M","Marcher ","Se voir en rêve marcher dans un champ de blé moissonné,  ","annonce qu’il pourrait marcher entre les rangs des combattants au Jihad.",
"7188","M","Marcher ","Se voir en rêve marcher dans un champ de blé,  ","annonce qu’il pourrait participer au Jihad.",
"7189","M","Marcher ","Se voir en rêve marcher en plein nuit à l’aide de  la lumière d’une lampe à huile,  ","annonce qu’il pourrait accomplir des prières pendant la nuit, la fin d’une perplexité ainsi que le repentir.",
"7190","M","Marcher ","Se voir en rêve marcher en plein jour à l’aide de  la lumière d’une lampe à huile,  ","annonce qu’il pourrait être très pieux et sur la bonne voie.  En effet, Le Très-Haut a dit « Ô Vous qui avez cru! Craignez Allah et croyez en Son Messager pour qu’Il vous accorde deux parts de Sa miséricorde, et qu’Il vous assigne une lumière à l’aide de laquelle vous marcherez, et qu‘Il vous pardonne, car Allah est Pardonneur et Très Miséricordieux. », (Al-Hadid, 28).",
"7191","M","Marcher ","Voir en rêve le sultan marcher à pieds,  ","annonce qu’il pourrait être discret et obtiendrait une victoire sur son ennemi. ",
"7192","M","Marcher ","Voir en rêve le sultan marcher et observer une personne, parmi le public, lui murmurer à l’oreille,  ","annonce qu’il pourrait s’agir de sa mort brusquement. ",
"7193","M","Marcher ","Se voir en rêve marcher avec le sultan,  ","annonce qu’il pourrait faire comme lui ou le fréquenter.",
"7194","M","Marcher ","Se voir en rêve marcher et percuter le sultan,  ","annonce qu’il pourrait le contrarier.",
"7195","M","Marcher ","Se voir en rêve passer devant certains sultans,  ","annonce qu’il pourrait s’agir de gloire.",
"7196","M","Marcher ","Voir en rêve le sultan marcher modestement dans le souk avec des gens,  ","annonce qu’il pourrait s’agir de consolidation de sa puissance",
"7197","M","Marcher ","Se voir en rêve marcher dans un marché,  ","annonce qu’il pourrait s’agir d’un testament qui lui aurait été confié ou qui lui serait confié incessamment. En effet, Allah Le Très-Haut a dit «Et ils disent: ""Qu‘est-ce donc que ce Messager qui mange de la nourriture et circule dans les marchés? Que n‘a-t-on fait descendre vers lui un Ange qui eût été avertisseur en sa compagnie? », (Al-Fourqane, 7)",
